"DT_GERACAO";"HH_GERACAO";"CD_UF_TSE";"CD_UF_IBGE";"SG_UF";"NM_UF";"CD_MUNICIPIO_TSE";"NM_MUNICIPIO_TSE";"CD_MUNICIPIO_IBGE";"NM_MUNICIPIO_IBGE"
"09/08/2026";"09:00:14";7;23;"CE";"Ceará";"15652";"Tamboril";2313203;"Tamboril"
"09/08/2026";"09:00:14";7;23;"CE";"Ceará";"15679";"Tauá";2313302;"Tauá"
"09/08/2026";"09:00:14";7;23;"CE";"Ceará";"15695";"Tianguá";2313401;"Tianguá"
"09/08/2026";"09:00:14";7;23;"CE";"Ceará";"15717";"Trairi";2313500;"Trairi"
"09/08/2026";"09:00:14";7;23;"CE";"Ceará";"15733";"Ubajara";2313609;"Ubajara"
"09/08/2026";"09:00:14";7;23;"CE";"Ceará";"15750";"Umari";2313708;"Umari"
"09/08/2026";"09:00:14";7;23;"CE";"Ceará";"15776";"Uruburetama";2313807;"Uruburetama"
"09/08/2026";"09:00:14";7;23;"CE";"Ceará";"15792";"Uruoca";2313906;"Uruoca"
"09/08/2026";"09:00:14";7;23;"CE";"Ceará";"15814";"Várzea Alegre";2314003;"Várzea Alegre"
"09/08/2026";"09:00:14";7;23;"CE";"Ceará";"15830";"Viçosa Do Ceará";2314102;"Viçosa Do Ceará"
"09/08/2026";"09:00:14";7;23;"CE";"Ceará";"15857";"Maracanaú";2307650;"Maracanaú"
"09/08/2026";"09:00:14";7;23;"CE";"Ceará";"15873";"Amontada";2300754;"Amontada"
"09/08/2026";"09:00:14";7;23;"CE";"Ceará";"15881";"Croatá";2304236;"Croatá"
"09/08/2026";"09:00:14";7;23;"CE";"Ceará";"15890";"Cruz";2304251;"Cruz"
"09/08/2026";"09:00:14";7;23;"CE";"Ceará";"15911";"Forquilha";2304350;"Forquilha"
"09/08/2026";"09:00:14";7;23;"CE";"Ceará";"15920";"Ibicuitinga";2305332;"Ibicuitinga"
"09/08/2026";"09:00:14";7;23;"CE";"Ceará";"15938";"Icapuí";2305357;"Icapuí"
"09/08/2026";"09:00:14";7;23;"CE";"Ceará";"15954";"Itarema";2306553;"Itarema"
"09/08/2026";"09:00:14";7;23;"CE";"Ceará";"15970";"Milhã";2308351;"Milhã"
"09/08/2026";"09:00:14";7;23;"CE";"Ceará";"15989";"Deputado Irapuan Pinheiro";2304269;"Deputado Irapuan Pinheiro"
"09/08/2026";"09:00:14";7;23;"CE";"Ceará";"15997";"Paraipaba";2310258;"Paraipaba"
"09/08/2026";"09:00:14";7;23;"CE";"Ceará";"98531";"Quixelô";2311355;"Quixelô"
"09/08/2026";"09:00:14";7;23;"CE";"Ceará";"98558";"Umirim";2313757;"Umirim"
"09/08/2026";"09:00:14";7;23;"CE";"Ceará";"98574";"Varjota";2313955;"Varjota"
"09/08/2026";"09:00:14";20;53;"DF";"Distrito Federal";"97012";"Brasília";5300108;"Brasília"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56006";"São Domingos Do Norte";3204658;"São Domingos Do Norte"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56014";"Afonso Cláudio";3200102;"Afonso Cláudio"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56022";"Água Doce Do Norte";3200169;"Água Doce Do Norte"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56030";"Alegre";3200201;"Alegre"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56049";"Irupi";3202652;"Irupi"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56057";"Alfredo Chaves";3200300;"Alfredo Chaves"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56065";"Alto Rio Novo";3200359;"Alto Rio Novo"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56073";"Anchieta";3200409;"Anchieta"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56081";"Vila Pavão";3205150;"Vila Pavão"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56090";"Apiacá";3200508;"Apiacá"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56103";"Marechal Floriano";3203346;"Marechal Floriano"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56111";"Aracruz";3200607;"Aracruz"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56120";"Marataízes";3203320;"Marataízes"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56138";"Atílio Vivácqua";3200706;"Atilio Vivacqua"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56146";"Brejetuba";3201159;"Brejetuba"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56154";"Baixo Guandu";3200805;"Baixo Guandu"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56162";"São Roque Do Canaã";3204955;"São Roque Do Canaã"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56170";"Barra De São Francisco";3200904;"Barra De São Francisco"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56189";"Sooretama";3205010;"Sooretama"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56197";"Boa Esperança";3201001;"Boa Esperança"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56200";"Ponto Belo";3204252;"Ponto Belo"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56219";"Bom Jesus Do Norte";3201100;"Bom Jesus Do Norte"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56227";"Vila Valério";3205176;"Vila Valério"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56235";"Cachoeiro De Itapemirim";3201209;"Cachoeiro De Itapemirim"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56251";"Cariacica";3201308;"Cariacica"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56278";"Castelo";3201407;"Castelo"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56294";"Colatina";3201506;"Colatina"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56308";"Governador Lindenberg";3202256;"Governador Lindenberg"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56316";"Conceição Da Barra";3201605;"Conceição Da Barra"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56332";"Conceição Do Castelo";3201704;"Conceição Do Castelo"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56359";"Divino De São Lourenço";3201803;"Divino De São Lourenço"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56375";"Domingos Martins";3201902;"Domingos Martins"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56391";"Dores Do Rio Preto";3202009;"Dores Do Rio Preto"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56413";"Ecoporanga";3202108;"Ecoporanga"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56430";"Fundão";3202207;"Fundão"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56456";"Guaçuí";3202306;"Guaçuí"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56472";"Guarapari";3202405;"Guarapari"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56499";"Ibiraçu";3202504;"Ibiraçu"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56502";"Ibitirama";3202553;"Ibitirama"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56510";"Iconha";3202603;"Iconha"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56537";"Itaguaçu";3202702;"Itaguaçu"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56553";"Itapemirim";3202801;"Itapemirim"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56570";"Itarana";3202900;"Itarana"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56596";"Iúna";3203007;"Iúna"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56618";"Jerônimo Monteiro";3203106;"Jerônimo Monteiro"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56626";"João Neiva";3203130;"João Neiva"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56634";"Linhares";3203205;"Linhares"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56650";"Mantenópolis";3203304;"Mantenópolis"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56677";"Mimoso Do Sul";3203403;"Mimoso Do Sul"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56693";"Montanha";3203502;"Montanha"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56715";"Mucurici";3203601;"Mucurici"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56731";"Muniz Freire";3203700;"Muniz Freire"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56758";"Muqui";3203809;"Muqui"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56774";"Nova Venécia";3203908;"Nova Venécia"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56790";"Pancas";3204005;"Pancas"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56812";"Pinheiros";3204104;"Pinheiros"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56839";"Piúma";3204203;"Piúma"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56855";"Presidente Kennedy";3204302;"Presidente Kennedy"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56871";"Rio Novo Do Sul";3204401;"Rio Novo Do Sul"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56898";"Santa Leopoldina";3204500;"Santa Leopoldina"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56910";"Santa Teresa";3204609;"Santa Teresa"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56936";"São Gabriel Da Palha";3204708;"São Gabriel Da Palha"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56952";"São José Do Calçado";3204807;"São José Do Calçado"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56979";"São Mateus";3204906;"São Mateus"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"56995";"Serra";3205002;"Serra"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"57010";"Viana";3205101;"Viana"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"57037";"Vila Velha";3205200;"Vila Velha"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"57053";"Vitória";3205309;"Vitória"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"57070";"Marilândia";3203353;"Marilândia"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"57096";"Ibatiba";3202454;"Ibatiba"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"57118";"Rio Bananal";3204351;"Rio Bananal"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"57134";"Jaguaré";3203056;"Jaguaré"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"57150";"Pedro Canário";3204054;"Pedro Canário"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"57916";"Laranja Da Terra";3203163;"Laranja Da Terra"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"57932";"Santa Maria De Jetibá";3204559;"Santa Maria De Jetibá"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"57959";"Vargem Alta";3205036;"Vargem Alta"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"57975";"Venda Nova Do Imigrante";3205069;"Venda Nova Do Imigrante"
"09/08/2026";"09:00:14";14;32;"ES";"Espírito Santo";"57991";"Águia Branca";3200136;"Águia Branca"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92010";"Abadiânia";5200100;"Abadiânia"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92029";"Bonfinópolis";5203559;"Bonfinópolis"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92037";"Água Limpa";5200209;"Água Limpa"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92053";"Alexânia";5200308;"Alexânia"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92061";"Campos Verdes";5204953;"Campos Verdes"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92096";"Aloândia";5200506;"Aloândia"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92100";"Cezarina";5205455;"Cezarina"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92118";"Alto Paraíso De Goiás";5200605;"Alto Paraíso De Goiás"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92126";"Colinas Do Sul";5205521;"Colinas Do Sul"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92150";"Alvorada Do Norte";5200803;"Alvorada Do Norte"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92169";"Morro Agudo De Goiás";5213855;"Morro Agudo De Goiás"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92177";"Amorinópolis";5200902;"Amorinópolis"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92207";"Edealina";5207352;"Edealina"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92215";"Anápolis";5201108;"Anápolis"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92223";"Faina";5207535;"Faina"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92231";"Anhangüera";5201207;"Anhanguera"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92258";"Anicuns";5201306;"Anicuns"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92266";"Gouvelândia";5209150;"Gouvelândia"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92274";"Aparecida De Goiânia";5201405;"Aparecida De Goiânia"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92282";"Itaguari";5210562;"Itaguari"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92290";"Aporé";5201504;"Aporé"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92312";"Araçu";5201603;"Araçu"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92320";"Matrinchã";5212956;"Matrinchã"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92339";"Aragarças";5201702;"Aragarças"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92347";"Mimoso De Goiás";5213053;"Mimoso De Goiás"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92355";"Aragoiânia";5201801;"Aragoiânia"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92363";"Montividiu";5213756;"Montividiu"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92444";"Novo Planalto";5215256;"Novo Planalto"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92460";"Palestina De Goiás";5215652;"Palestina De Goiás"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92495";"Aruanã";5202502;"Aruanã"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92517";"Aurilândia";5202601;"Aurilândia"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92550";"Avelinópolis";5202809;"Avelinópolis"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92568";"Santa Fé De Goiás";5219258;"Santa Fé De Goiás"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92614";"Baliza";5203104;"Baliza"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92622";"São João Da Paraúna";5220058;"São João Da Paraúna"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92630";"Barro Alto";5203203;"Barro Alto"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92649";"São Luiz Do Norte";5220157;"São Luíz Do Norte"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92657";"Bela Vista De Goiás";5203302;"Bela Vista De Goiás"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92665";"São Miguel Do Passa Quatro";5220264;"São Miguel Do Passa Quatro"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92673";"Bom Jardim De Goiás";5203401;"Bom Jardim De Goiás"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92690";"Bom Jesus";5203500;"Bom Jesus De Goiás"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92703";"Senador Canedo";5220454;"Senador Canedo"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92711";"Brazabrantes";5203609;"Brazabrantes"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92720";"Simolândia";5220686;"Simolândia"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92754";"Britânia";5203807;"Britânia"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92762";"Teresina De Goiás";5221080;"Teresina De Goiás"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92770";"Buriti Alegre";5203906;"Buriti Alegre"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92789";"Trombas";5221452;"Trombas"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92797";"Cabeceiras";5204003;"Cabeceiras"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92800";"Turvelândia";5221551;"Turvelândia"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92819";"Cachoeira Alta";5204102;"Cachoeira Alta"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92827";"Rio Quente";5218789;"Rio Quente"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92835";"Cachoeira De Goiás";5204201;"Cachoeira De Goiás"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92851";"Caçu";5204300;"Caçu"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92860";"Guarinos";5209457;"Guarinos"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92878";"Caiapônia";5204409;"Caiapônia"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92886";"Cocalzinho De Goiás";5205513;"Cocalzinho De Goiás"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92894";"Caldas Novas";5204508;"Caldas Novas"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92908";"Santo Antônio De Goiás";5219738;"Santo Antônio De Goiás"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92916";"Campestre De Goiás";5204607;"Campestre De Goiás"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92924";"Chapadão Do Céu";5205471;"Chapadão Do Céu"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92932";"Campinorte";5204706;"Campinorte"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92940";"Alto Horizonte";5200555;"Alto Horizonte"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92959";"Campo Alegre De Goiás";5204805;"Campo Alegre De Goiás"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92967";"Castelândia";5205059;"Castelândia"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92975";"Campos Belos";5204904;"Campos Belos"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92983";"Jesúpolis";5212055;"Jesúpolis"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"92991";"Carmo Do Rio Verde";5205000;"Carmo Do Rio Verde"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93009";"Aparecida Do Rio Doce";5201454;"Aparecida Do Rio Doce"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93017";"Catalão";5205109;"Catalão"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93025";"Cidade Ocidental";5205497;"Cidade Ocidental"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93033";"Caturaí";5205208;"Caturaí"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93041";"Professor Jamil";5218391;"Professor Jamil"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93050";"Cavalcante";5205307;"Cavalcante"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93068";"Perolândia";5216452;"Perolândia"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93076";"Ceres";5205406;"Ceres"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93084";"Nova Iguaçu De Goiás";5214879;"Nova Iguaçu De Goiás"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93092";"Divinópolis De Goiás";5208301;"Divinópolis De Goiás"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93106";"Buriti De Goiás";5203939;"Buriti De Goiás"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93122";"Caldazinha";5204557;"Caldazinha"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93149";"Guaraíta";5209291;"Guaraíta"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93157";"Córrego Do Ouro";5205703;"Córrego Do Ouro"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93165";"Inaciolândia";5209937;"Inaciolândia"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93173";"Corumbá De Goiás";5205802;"Corumbá De Goiás"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93181";"Montividiu Do Norte";5213772;"Montividiu Do Norte"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93190";"Corumbaíba";5205901;"Corumbaíba"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93203";"Santo Antônio Da Barra";5219712;"Santo Antônio Da Barra"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93220";"Terezópolis De Goiás";5221197;"Terezópolis De Goiás"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93246";"Uirapuru";5221577;"Uirapuru"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93254";"Cristalina";5206206;"Cristalina"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93262";"Buritinópolis";5203962;"Buritinópolis"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93270";"Cristianópolis";5206305;"Cristianópolis"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93289";"Vila Boa";5222203;"Vila Boa"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93297";"Crixás";5206404;"Crixás"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93300";"Valparaíso De Goiás";5221858;"Valparaíso De Goiás"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93319";"Cromínia";5206503;"Cromínia"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93327";"Novo Gama";5215231;"Novo Gama"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93335";"Cumari";5206602;"Cumari"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93343";"Águas Lindas De Goiás";5200258;"Águas Lindas De Goiás"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93351";"Damianópolis";5206701;"Damianópolis"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93360";"Abadia De Goiás";5200050;"Abadia De Goiás"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93378";"Damolândia";5206800;"Damolândia"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93386";"Amaralina";5200829;"Amaralina"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93394";"Davinópolis";5206909;"Davinópolis"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93408";"Bonópolis";5203575;"Bonópolis"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93424";"Porteirão";5218052;"Porteirão"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93432";"Diorama";5207105;"Diorama"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93440";"Santa Rita Do Novo Destino";5219456;"Santa Rita Do Novo Destino"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93483";"São Patrício";5220280;"São Patrício"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93491";"Edéia";5207402;"Edéia"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93505";"Vila Propício";5222302;"Vila Propício"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93513";"Estrela Do Norte";5207501;"Estrela Do Norte"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93530";"Fazenda Nova";5207600;"Fazenda Nova"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93548";"Ipiranga De Goiás";5210158;"Ipiranga De Goiás"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93564";"Gameleira De Goiás";5208152;"Gameleira De Goiás"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93572";"Firminópolis";5207808;"Firminópolis"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93580";"Campo Limpo De Goiás";5204854;"Campo Limpo De Goiás"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93599";"Flores De Goiás";5207907;"Flores De Goiás"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93602";"Lagoa Santa";5212253;"Lagoa Santa"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93610";"Formosa";5208004;"Formosa"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93637";"Formoso";5208103;"Formoso"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93670";"Goianápolis";5208400;"Goianápolis"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93696";"Goiandira";5208509;"Goiandira"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93718";"Goianésia";5208608;"Goianésia"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93734";"Goiânia";5208707;"Goiânia"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93750";"Goianira";5208806;"Goianira"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93777";"Goiás";5208905;"Goiás"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93793";"Goiatuba";5209101;"Goiatuba"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93815";"Guapó";5209200;"Guapó"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93831";"Guarani De Goiás";5209408;"Guarani De Goiás"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93874";"Heitoraí";5209606;"Heitoraí"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93890";"Hidrolândia";5209705;"Hidrolândia"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93912";"Hidrolina";5209804;"Hidrolina"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93939";"Iaciara";5209903;"Iaciara"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93955";"Inhumas";5210000;"Inhumas"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93971";"Ipameri";5210109;"Ipameri"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"93998";"Iporá";5210208;"Iporá"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"94013";"Israelândia";5210307;"Israelândia"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"94030";"Itaberaí";5210406;"Itaberaí"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"94072";"Itaguaru";5210604;"Itaguaru"
"09/08/2026";"09:00:14";10;52;"GO";"Goiás";"94110";"Itajá";5210802;"Itajá"
